#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis|t__GCF_000312145	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0.05757	0.03932	0	0.60093	1.22912	0.88251	2.16517	0	0.19426	0.46669	0.88044	0.01197	0	0	0	0	0	0	0	0	0.01644	2.90367	0.21537	0.48148	0.05892	0	0	0	0.45815	1.5598	0.00543	0	0.33499	0.43761	0	0	0	0	0.6229	0.00844	0.09276	0.05792	0	0.27841
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__GCF_000210575	0.05757	0.03932	0	0.60093	1.22912	0.88251	2.16517	0	0.19426	0.46669	0.88044	0.01197	0	0	0	0	0	0	0	0	0.01644	2.90367	0.21537	0.48148	0.05892	0	0	0	0.45815	1.5598	0.00543	0	0.33499	0.43761	0	0	0	0	0.6229	0.00844	0.09276	0.05792	0	0.27841
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified	0.07786	1.69638	0.694	2.62281	16.54896	4.28676	14.73689	0	7.38235	4.15172	9.51794	18.78805	5.24557	21.41585	1.52559	0.70719	0.48103	12.22714	23.55324	66.42566	0.20522	7.01422	0.82938	2.28731	0.83001	0	3.47617	2.3672	0	0.71985	0.63882	0.05997	1.65113	19.9994	3.49623	17.85904	2.60548	6.00777	0	2.91337	3.46184	1.27544	0.51102	11.78331
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0	0	0	0.03621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04028	0	0	0.04884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0	0	0	0.03621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04028	0	0	0.04884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0	0	0	0.03621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04028	0	0	0.04884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga	0	0	0	0.03621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04028	0	0	0.04884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified	0	0	0	0.03621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04028	0	0	0.04884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	0	0	0	0	0	0	0	0	0.16467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	0	0	0	0	0	0	0	0	0.16467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	0	0	0	0	0	0	0	0	0.16467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	0	0	0	0	0	0	0	0	0.16467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_unclassified	0	0	0	0	0	0	0	0	0.16467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14133	0
k__Bacteria|p__Deinococcus_Thermus	0	0	0	0.01199	0	0	0	0	0	0.06367	0	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0	0	0	0.01199	0	0	0	0	0	0.06367	0	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales	0	0	0	0.01199	0	0	0	0	0	0.06367	0	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	0	0	0	0.01199	0	0	0	0	0	0.06367	0	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus	0	0	0	0.01199	0	0	0	0	0	0.06367	0	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_unclassified	0	0	0	0.01199	0	0	0	0	0	0.06367	0	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	0.1964	9.61834	3.79107	7.22023	10.27837	4.83941	15.29262	0	35.44862	62.97126	3.27135	11.11632	4.00054	25.59312	1.91051	4.11555	0.57924	26.54095	17.01601	0	0.26304	22.74043	11.35284	4.18969	6.00445	0	13.19772	0.66461	37.92655	28.29756	8.85281	1.75047	6.96832	13.75889	16.88966	16.2007	40.74548	2.83969	25.96627	30.77815	2.20594	0.97607	21.03654	12.0655
k__Bacteria|p__Firmicutes|c__Bacilli	0	0	0	0.03238	0	0	0	0	0	0.01508	0.30095	0.23887	0	3.80779	0.37091	0.85287	0.00252	0.45547	1.02922	0	0	0.56056	0	0	0	0	0	0.01105	0	0	0	0	0.45912	0	0	0.89434	0.08882	0	0.00175	0	0	0.00249	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0.14682	0.62515	0	0	0.00887	0	0	0	0	0	0	0	0	0	0	0.10714	0	0	0	0.08882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01153	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01153	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus|s__Alicyclobacillus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01153	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0.14682	0.62515	0	0	0.00887	0	0	0	0	0	0	0	0	0	0	0.09561	0	0	0	0.08882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0.14682	0.62515	0	0	0.00887	0	0	0	0	0	0	0	0	0	0	0.09561	0	0	0	0.08882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis|t__GCF_000204335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0.14682	0.50229	0	0	0.00887	0	0	0	0	0	0	0	0	0	0	0.09561	0	0	0	0.08882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0	0	0	0.03238	0	0	0	0	0	0.01508	0.30095	0.23887	0	3.80779	0.37091	0.85287	0.00056	0.30865	0.40407	0	0	0.5517	0	0	0	0	0	0.01105	0	0	0	0	0.35198	0	0	0.89434	0	0	0.00175	0	0	0.00249	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89434	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89434	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89434	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0	0	0	0.03238	0	0	0	0	0	0.01508	0.30095	0.23887	0	3.80779	0.37091	0.85287	0.00056	0.30865	0.40407	0	0	0.5517	0	0	0	0	0	0.01105	0	0	0	0	0.35198	0	0	0	0	0	0.00175	0	0	0.00249	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0	0	0	0.03238	0	0	0	0	0	0.01508	0.30095	0.23887	0	3.80779	0.37091	0.85287	0.00056	0.30865	0.40407	0	0	0.5517	0	0	0	0	0	0.01105	0	0	0	0	0.35198	0	0	0	0	0	0.00175	0	0	0.00249	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0.01508	0	0	0	3.80779	0.37091	0.85287	0.00056	0.30865	0.12881	0	0	0	0	0	0	0	0	0.01105	0	0	0	0	0.06527	0	0	0	0	0	0.00175	0	0	0.00249	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius|t__Streptococcus_salivarius_unclassified	0	0	0	0	0	0	0	0	0	0.01508	0	0	0	3.80779	0.37091	0.85287	0.00056	0.30865	0.12881	0	0	0	0	0	0	0	0	0.01105	0	0	0	0	0.06527	0	0	0	0	0	0.00175	0	0	0.00249	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0	0	0	0.03238	0	0	0	0	0	0	0.30095	0.23887	0	0	0	0	0	0	0	0	0	0.5517	0	0	0	0	0	0	0	0	0	0	0.0672	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__Streptococcus_thermophilus_unclassified	0	0	0	0.03238	0	0	0	0	0	0	0.30095	0.23887	0	0	0	0	0	0	0	0	0	0.5517	0	0	0	0	0	0	0	0	0	0	0.0672	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27526	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21951	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis|t__Streptococcus_vestibularis_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27526	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21951	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia	0.1964	9.61834	3.79107	7.18785	10.27837	4.83941	15.29262	0	33.44373	62.80787	2.97039	10.87745	4.00054	21.78533	1.5362	3.26269	0.57269	26.08548	15.94333	0	0.26304	22.17987	11.33956	4.18969	5.03966	0	13.19772	0.30167	35.59733	26.75346	8.63838	1.69145	6.49121	13.75889	12.59461	15.30637	35.14975	2.83969	25.96452	30.77815	1.99806	0.92346	15.96227	12.0655
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.1964	9.61834	3.79107	7.18785	10.27837	4.83941	15.29262	0	33.44373	62.80787	2.97039	10.87745	4.00054	21.78533	1.5362	3.26269	0.57269	26.08548	15.94333	0	0.26304	22.17987	11.33956	4.18969	5.03966	0	13.19772	0.30167	35.59733	26.75346	8.63838	1.69145	6.49121	13.75889	12.59461	15.30637	35.14975	2.83969	25.96452	30.77815	1.99806	0.92346	15.96227	12.0655
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0	0	0	0.06799	0	0	0	0	0	0	0	0	0	0	0	0	6e-05	0	0	0	0	0	0.00504	0.54058	0	0	0	0	0	0	0	0	0	0	0	0.77377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0	0	0	0.06799	0	0	0	0	0	0	0	0	0	0	0	0	6e-05	0	0	0	0	0	0.00504	0.54058	0	0	0	0	0	0	0	0	0	0	0	0.77377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	0	0	0	0.02802	0	0	0	0	0	0	0	0	0	0	0	0	6e-05	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi|t__Clostridium_hathewayi_unclassified	0	0	0	0.02802	0	0	0	0	0	0	0	0	0	0	0	0	6e-05	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum|t__GCF_000154345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile	0	0	0	0.00161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile|t__GCF_000156035	0	0	0	0.00161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	0	0	0	0.03836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens|t__Clostridium_perfringens_unclassified	0	0	0	0.03836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum|t__Clostridium_symbiosum_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii|t__GCF_000239295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.00104	0	0	0.09232	0.72513	0	0.96352	0	10.60158	30.35356	0.04925	0	0	0	0	0	0.00991	1.54949	0.64112	0	0.00228	0	5.92664	0.84362	0	0	3.39687	0	24.78699	9.21571	4.83208	0.12629	0	0	0.59078	6.94308	4.8046	2.83969	9.52909	0.28659	0.09622	0.05829	0.59754	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	0.00104	0	0	0.09232	0.72513	0	0.96352	0	10.60158	30.35356	0.04925	0	0	0	0	0	0.00991	1.54949	0.64112	0	0.00228	0	5.92664	0.84362	0	0	3.39687	0	24.78699	9.21571	4.83208	0.12629	0	0	0.59078	6.94308	4.8046	2.83969	9.52909	0.28659	0.09622	0.05829	0.59754	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	0	0	0	0	0	0	0	0	0	0.23025	0	0	0	0	0	0	0	0.78835	0	0	0	0	0.19307	0.01185	0	0	0.02076	0	3.39671	0.44457	0.77399	0	0	0	0.13622	0.33226	0.33328	0	0.10114	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens|t__GCF_000146185	0	0	0	0	0	0	0	0	0	0.23025	0	0	0	0	0	0	0	0.78835	0	0	0	0	0.19307	0.01185	0	0	0.02076	0	3.39671	0.44457	0.77399	0	0	0	0.13622	0.33226	0.33328	0	0.10114	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	0	0	0	0.04753	0	0	0.95117	0	0	0.08589	0	0	0	0	0	0	0.00178	0.47227	0.57066	0	0	0	0.06234	0	0	0	0	0	0	0.01606	0	0.00107	0	0	0	0	0.23981	0	0.26294	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii|t__GCF_000173975	0	0	0	0.04753	0	0	0.95117	0	0	0.08589	0	0	0	0	0	0	0.00178	0.47227	0.57066	0	0	0	0.06234	0	0	0	0	0	0	0.01606	0	0.00107	0	0	0	0	0.23981	0	0.26294	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07602	0	0	0	0	0	0.00401	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__GCF_000469345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07602	0	0	0	0	0	0.00401	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	0	0	0	0	0.72513	0	0.01235	0	9.25766	27.06704	0	0	0	0	0	0	0.00812	0.28888	0.07046	0	0.00228	0	5.67041	0.83177	0	0	3.37611	0	21.39028	8.75508	4.05808	0.12522	0	0	0.45456	0.19591	4.15549	0	5.62308	0.28243	0	0	0.59353	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale|t__Eubacterium_rectale_unclassified	0	0	0	0	0.72513	0	0.01235	0	9.25766	27.06704	0	0	0	0	0	0	0.00812	0.28888	0.07046	0	0.00228	0	5.67041	0.83177	0	0	3.37611	0	21.39028	8.75508	4.05808	0.12522	0	0	0.45456	0.19591	4.15549	0	5.62308	0.28243	0	0	0.59353	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	0.00104	0	0	0.0448	0	0	0	0	1.34392	2.97037	0.04925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41491	0	2.83969	3.54193	0.00417	0.09622	0.05829	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum|t__Eubacterium_siraeum_unclassified	0.00104	0	0	0.0448	0	0	0	0	1.34392	2.97037	0.04925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41491	0	2.83969	3.54193	0.00417	0.09622	0.05829	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__GCF_000153885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.03797	9.61834	3.79107	5.425	3.54337	2.64099	10.08904	0	8.58417	7.1636	0	0.46488	2.77278	0	0.82175	1.14484	0.07273	4.95387	5.79867	0	0.04512	22.17987	2.84082	1.21644	1.29485	0	9.65048	0.17283	2.27131	4.54439	2.28166	1.12658	4.45311	9.34244	8.81515	2.36019	19.56328	0	7.5926	26.86842	0.45509	0.10181	14.44311	10.25245
