#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240658	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005442	0	0.0003923	0.0002825	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus|t__GCF_000231275	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240658	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005442	0	0.0003923	0.0002825	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	1.39e-05	0	0	0.0006111	0	0	0	0	0.003472	0.0038835	0.0102096	0.0056339	0	0.130298	0.0107467	0.0013498	0	0	0.0133137	0	0	0	5.41e-05	0	0	0	0	0.002842	0	0.0030596	0	0	0.0009673	0	0	0	0.0094361	0	0.0032337	0	0	0.0001903	0	0.0024174
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii|t__GCF_000374505	1.39e-05	0	0	0.0006111	0	0	0	0	0.003472	0.0038835	0.0102096	0.0056339	0	0.130298	0.0107467	0.0013498	0	0	0.0133137	0	0	0	5.41e-05	0	0	0	0	0.002842	0	0.0030596	0	0	0.0009673	0	0	0	0.0094361	0	0.0032337	0	0	0.0001903	0	0.0024174
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.0008478	0.00036	0.0013538	0.0073181	0.0233493	0.0092207	0.0605741	0	0.0443582	0.0310931	0.0088264	0.0135583	0	0.0433814	0.0044057	0	0	0	0	0	0.0004404	0.0065766	0.0036374	0.0137713	0.0245361	0	0	4.11e-05	0.0216212	0.0422515	0.00358	0.0008955	0.0140166	0	0	0	0.0740099	0	0.0456223	0	0.0076472	0.0022218	0.0006663	0.0087288
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis|t__GCF_000154465	0.0008478	0.00036	0.0013538	0.0073181	0.0233493	0.0092207	0.0605741	0	0.0443582	0.0310931	0.0088264	0.0135583	0	0.0433814	0.0044057	0	0	0	0	0	0.0004404	0.0065766	0.0036374	0.0137713	0.0245361	0	0	4.11e-05	0.0216212	0.0422515	0.00358	0.0008955	0.0140166	0	0	0	0.0740099	0	0.0456223	0	0.0076472	0.0022218	0.0006663	0.0087288
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis|t__GCF_000312145	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0.0005757	0.0003932	0	0.0060093	0.0122912	0.0088251	0.0216517	0	0.0019426	0.0046669	0.0088044	0.0001197	0	0	0	0	0	0	0	0	0.0001644	0.0290367	0.0021537	0.0048148	0.0005892	0	0	0	0.0045815	0.015598	5.43e-05	0	0.0033499	0.0043761	0	0	0	0	0.006229	8.44e-05	0.0009276	0.0005792	0	0.0027841
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__GCF_000210575	0.0005757	0.0003932	0	0.0060093	0.0122912	0.0088251	0.0216517	0	0.0019426	0.0046669	0.0088044	0.0001197	0	0	0	0	0	0	0	0	0.0001644	0.0290367	0.0021537	0.0048148	0.0005892	0	0	0	0.0045815	0.015598	5.43e-05	0	0.0033499	0.0043761	0	0	0	0	0.006229	8.44e-05	0.0009276	0.0005792	0	0.0027841
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified	0.0007786	0.0169638	0.00694	0.0262281	0.16549	0.0428676	0.147369	0	0.0738235	0.0415172	0.0951794	0.18788	0.0524557	0.214159	0.0152559	0.0070719	0.0048103	0.122271	0.235532	0.664257	0.0020522	0.0701422	0.0082938	0.0228731	0.0083001	0	0.0347617	0.023672	0	0.0071985	0.0063882	0.0005997	0.0165113	0.199994	0.0349623	0.17859	0.0260548	0.0600777	0	0.0291337	0.0346184	0.0127544	0.0051102	0.117833
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0	0	0	0.0003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004028	0	0	0.0004884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0	0	0	0.0003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004028	0	0	0.0004884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0	0	0	0.0003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004028	0	0	0.0004884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga	0	0	0	0.0003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004028	0	0	0.0004884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified	0	0	0	0.0003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004028	0	0	0.0004884	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	0	0	0	0	0	0	0	0	0.0016467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	0	0	0	0	0	0	0	0	0.0016467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	0	0	0	0	0	0	0	0	0.0016467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	0	0	0	0	0	0	0	0	0.0016467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014133	0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_unclassified	0	0	0	0	0	0	0	0	0.0016467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014133	0
k__Bacteria|p__Deinococcus_Thermus	0	0	0	0.0001199	0	0	0	0	0	0.0006367	0	0	0	0	0	0	1.43e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0	0	0	0.0001199	0	0	0	0	0	0.0006367	0	0	0	0	0	0	1.43e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales	0	0	0	0.0001199	0	0	0	0	0	0.0006367	0	0	0	0	0	0	1.43e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	0	0	0	0.0001199	0	0	0	0	0	0.0006367	0	0	0	0	0	0	1.43e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus	0	0	0	0.0001199	0	0	0	0	0	0.0006367	0	0	0	0	0	0	1.43e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_unclassified	0	0	0	0.0001199	0	0	0	0	0	0.0006367	0	0	0	0	0	0	1.43e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	0.001964	0.0961834	0.0379107	0.0722023	0.102784	0.0483941	0.152926	0	0.354486	0.629713	0.0327135	0.111163	0.0400054	0.255931	0.0191051	0.0411555	0.0057924	0.265409	0.17016	0	0.0026304	0.227404	0.113528	0.0418969	0.0600445	0	0.131977	0.0066461	0.379265	0.282976	0.0885281	0.0175047	0.0696832	0.137589	0.168897	0.162007	0.407455	0.0283969	0.259663	0.307782	0.0220594	0.0097607	0.210365	0.120655
k__Bacteria|p__Firmicutes|c__Bacilli	0	0	0	0.0003238	0	0	0	0	0	0.0001508	0.0030095	0.0023887	0	0.0380779	0.0037091	0.0085287	2.52e-05	0.0045547	0.0102922	0	0	0.0056056	0	0	0	0	0	0.0001105	0	0	0	0	0.0045912	0	0	0.0089434	0.0008882	0	1.75e-05	0	0	2.49e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97e-05	0.0014682	0.0062515	0	0	8.87e-05	0	0	0	0	0	0	0	0	0	0	0.0010714	0	0	0	0.0008882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001153	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001153	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus|s__Alicyclobacillus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001153	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97e-05	0.0014682	0.0062515	0	0	8.87e-05	0	0	0	0	0	0	0	0	0	0	0.0009561	0	0	0	0.0008882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97e-05	0.0014682	0.0062515	0	0	8.87e-05	0	0	0	0	0	0	0	0	0	0	0.0009561	0	0	0	0.0008882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis|t__GCF_000204335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97e-05	0.0014682	0.0050229	0	0	8.87e-05	0	0	0	0	0	0	0	0	0	0	0.0009561	0	0	0	0.0008882	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0	0	0	0.0003238	0	0	0	0	0	0.0001508	0.0030095	0.0023887	0	0.0380779	0.0037091	0.0085287	5.6e-06	0.0030865	0.0040407	0	0	0.005517	0	0	0	0	0	0.0001105	0	0	0	0	0.0035198	0	0	0.0089434	0	0	1.75e-05	0	0	2.49e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089434	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089434	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089434	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0	0	0	0.0003238	0	0	0	0	0	0.0001508	0.0030095	0.0023887	0	0.0380779	0.0037091	0.0085287	5.6e-06	0.0030865	0.0040407	0	0	0.005517	0	0	0	0	0	0.0001105	0	0	0	0	0.0035198	0	0	0	0	0	1.75e-05	0	0	2.49e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0	0	0	0.0003238	0	0	0	0	0	0.0001508	0.0030095	0.0023887	0	0.0380779	0.0037091	0.0085287	5.6e-06	0.0030865	0.0040407	0	0	0.005517	0	0	0	0	0	0.0001105	0	0	0	0	0.0035198	0	0	0	0	0	1.75e-05	0	0	2.49e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0.0001508	0	0	0	0.0380779	0.0037091	0.0085287	5.6e-06	0.0030865	0.0012881	0	0	0	0	0	0	0	0	0.0001105	0	0	0	0	0.0006527	0	0	0	0	0	1.75e-05	0	0	2.49e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius|t__Streptococcus_salivarius_unclassified	0	0	0	0	0	0	0	0	0	0.0001508	0	0	0	0.0380779	0.0037091	0.0085287	5.6e-06	0.0030865	0.0012881	0	0	0	0	0	0	0	0	0.0001105	0	0	0	0	0.0006527	0	0	0	0	0	1.75e-05	0	0	2.49e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0	0	0	0.0003238	0	0	0	0	0	0	0.0030095	0.0023887	0	0	0	0	0	0	0	0	0	0.005517	0	0	0	0	0	0	0	0	0	0	0.000672	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__Streptococcus_thermophilus_unclassified	0	0	0	0.0003238	0	0	0	0	0	0	0.0030095	0.0023887	0	0	0	0	0	0	0	0	0	0.005517	0	0	0	0	0	0	0	0	0	0	0.000672	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027526	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021951	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis|t__Streptococcus_vestibularis_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027526	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021951	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia	0.001964	0.0961834	0.0379107	0.0718785	0.102784	0.0483941	0.152926	0	0.334437	0.628079	0.0297039	0.108774	0.0400054	0.217853	0.015362	0.0326269	0.0057269	0.260855	0.159433	0	0.0026304	0.221799	0.113396	0.0418969	0.0503966	0	0.131977	0.0030167	0.355973	0.267535	0.0863838	0.0169145	0.0649121	0.137589	0.125946	0.153064	0.351497	0.0283969	0.259645	0.307782	0.0199806	0.0092346	0.159623	0.120655
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.001964	0.0961834	0.0379107	0.0718785	0.102784	0.0483941	0.152926	0	0.334437	0.628079	0.0297039	0.108774	0.0400054	0.217853	0.015362	0.0326269	0.0057269	0.260855	0.159433	0	0.0026304	0.221799	0.113396	0.0418969	0.0503966	0	0.131977	0.0030167	0.355973	0.267535	0.0863838	0.0169145	0.0649121	0.137589	0.125946	0.153064	0.351497	0.0283969	0.259645	0.307782	0.0199806	0.0092346	0.159623	0.120655
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0	0	0	0.0006799	0	0	0	0	0	0	0	0	0	0	0	0	6e-07	0	0	0	0	0	5.04e-05	0.0054058	0	0	0	0	0	0	0	0	0	0	0	0.0077377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0	0	0	0.0006799	0	0	0	0	0	0	0	0	0	0	0	0	6e-07	0	0	0	0	0	5.04e-05	0.0054058	0	0	0	0	0	0	0	0	0	0	0	0.0077377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	0	0	0	0.0002802	0	0	0	0	0	0	0	0	0	0	0	0	6e-07	0	0	0	0	0	5.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi|t__Clostridium_hathewayi_unclassified	0	0	0	0.0002802	0	0	0	0	0	0	0	0	0	0	0	0	6e-07	0	0	0	0	0	5.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum|t__GCF_000154345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile	0	0	0	1.61e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile|t__GCF_000156035	0	0	0	1.61e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	0	0	0	0.0003836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens|t__Clostridium_perfringens_unclassified	0	0	0	0.0003836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum|t__Clostridium_symbiosum_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077377	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii|t__GCF_000239295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.04e-05	0	0	0.0009232	0.0072513	0	0.0096352	0	0.106016	0.303536	0.0004925	0	0	0	0	0	9.91e-05	0.0154949	0.0064112	0	2.28e-05	0	0.0592664	0.0084362	0	0	0.0339687	0	0.24787	0.0921571	0.0483208	0.0012629	0	0	0.0059078	0.0694308	0.048046	0.0283969	0.0952909	0.0028659	0.0009622	0.0005829	0.0059754	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	1.04e-05	0	0	0.0009232	0.0072513	0	0.0096352	0	0.106016	0.303536	0.0004925	0	0	0	0	0	9.91e-05	0.0154949	0.0064112	0	2.28e-05	0	0.0592664	0.0084362	0	0	0.0339687	0	0.24787	0.0921571	0.0483208	0.0012629	0	0	0.0059078	0.0694308	0.048046	0.0283969	0.0952909	0.0028659	0.0009622	0.0005829	0.0059754	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	0	0	0	0	0	0	0	0	0	0.0023025	0	0	0	0	0	0	0	0.0078835	0	0	0	0	0.0019307	0.0001185	0	0	0.0002076	0	0.0339671	0.0044457	0.0077399	0	0	0	0.0013622	0.0033226	0.0033328	0	0.0010114	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens|t__GCF_000146185	0	0	0	0	0	0	0	0	0	0.0023025	0	0	0	0	0	0	0	0.0078835	0	0	0	0	0.0019307	0.0001185	0	0	0.0002076	0	0.0339671	0.0044457	0.0077399	0	0	0	0.0013622	0.0033226	0.0033328	0	0.0010114	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	0	0	0	0.0004753	0	0	0.0095117	0	0	0.0008589	0	0	0	0	0	0	1.78e-05	0.0047227	0.0057066	0	0	0	0.0006234	0	0	0	0	0	0	0.0001606	0	1.07e-05	0	0	0	0	0.0023981	0	0.0026294	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii|t__GCF_000173975	0	0	0	0.0004753	0	0	0.0095117	0	0	0.0008589	0	0	0	0	0	0	1.78e-05	0.0047227	0.0057066	0	0	0	0.0006234	0	0	0	0	0	0	0.0001606	0	1.07e-05	0	0	0	0	0.0023981	0	0.0026294	0	0	0	0	0
